X,Y,OBJECTID,SignalID,Locaction_Name,Type_,Status,Turn_on_Date,Precinct,Latitude,Longitude,Billing_Addr,Shape
3203372.62329045,13809473.2316172,706,TCS-0712,Spencer Hwy @ Luella Dr,Traffic Control Signal,Active,2018/12/06 00:00:00+00,2,29.663908,-95.110881,8455« Spencer Highway,
3212149.40265286,13809937.2434844,707,TCS-0713,Spencer Hwy @ Myrtle Creek Dr,Traffic Control Signal,Active,1994/09/15 00:00:00+00,2,29.664378,-95.083211,1202« Spencer Highway,
3227128.25917803,13810743.3668722,708,TCS-0714,Spencer Hwy @ North 16th St,Traffic Control Signal,Active,1994/11/01 00:00:00+00,2,29.665206,-95.035986,1625« Spencer Hwy,
3171185.44357045,13808706.0441752,709,TCS-0715,Spencer Hwy @ Perez Rd,Traffic Control Signal,Active,1976/12/08 00:00:00+00,2,29.664704,-95.212258,1419 Spencer Highway,
3208972.11438803,13809767.9872613,710,TCS-0716,Spencer Hwy @ Ridgefield Rd,Traffic Control Signal,Active,2018/03/19 00:00:00+00,2,29.664205,-95.093228,9401« Spencer Highway,
3205689.40507419,13809596.2175917,711,TCS-0717,Spencer Hwy @ Somerton Dr,Traffic Control Signal,Active,2000/02/02 00:00:00+00,2,29.664034,-95.103577,8913 Spencer Highway,
3164372.26198687,13808366.6003003,712,TCS-0718,Spencer Hwy @ Texas Ave & York Ave,Traffic Control Signal,Active,1976/12/16 00:00:00+00,2,29.664376,-95.233735,50 Spencer Highway,
3210979.82133061,13809878.0664374,713,TCS-0719,Spencer Hwy @ Underwood Rd,Traffic Control Signal,Active,1977/03/28 00:00:00+00,2,29.664323,-95.086898,9641 Spencer Highway,
3213978.2546382,13810036.3997822,714,TCS-0720,Spencer Hwy @ Valley Brook Dr,Traffic Control Signal,Active,1994/10/27 00:00:00+00,2,29.664482,-95.077445,10200 Spencer Hwy,
3052515.40072727,13933855.7013557,715,TCS-0721,Spring Cypress Rd @ Cutten Rd,Traffic Control Signal,Active,2010/06/18 00:00:00+00,3,30.018757,-95.574231,10027« Spring Cypress Rd,
3065440.51529695,13944820.0488495,716,TCS-0722,Spring Cypress Rd @ Doerre Rd,Traffic Control Signal,Active,2004/08/16 00:00:00+00,3,30.047846,-95.532381,7132« Spring Cypress Rd,
3082718.56571452,13949451.5113714,717,TCS-0723,Spring Cypress Rd @ Ella Blvd,Traffic Control Signal,Active,2001/07/30 00:00:00+00,3,30.059156,-95.477354,4702 Spring Cypress Road,
3055948.85809919,13936975.1042376,718,TCS-0724,Spring Cypress Rd @ Gleannloch Lakes Blvd,Traffic Control Signal,Active,2000/07/25 00:00:00+00,3,30.027054,-95.563097,9130« Spring Cypress Road,
3033190.81667311,13928075.6003831,719,TCS-0725,Spring Cypress Rd @ Grant Rd,Traffic Control Signal,Active,2018/11/19 00:00:00+00,3,30.004412,-95.635793,14040« Spring Cypress Rd,
3026654.24444444,13920721.3821519,720,TCS-0726,Spring Cypress Rd @ Huffmeister Rd,Traffic Control Signal,Active,2006/05/25 00:00:00+00,3,29.984713,-95.6571,15203« Spring Cypress Road,
3048913.14579269,13932279.0388266,721,TCS-0727,Spring Cypress Rd @ Hufsmith Kohrville Rd,Traffic Control Signal,Active,1998/05/19 00:00:00+00,3,30.014713,-95.585754,10745« Hufsmith Korhville Road,
3075165.83541319,13944278.7782785,722,TCS-0728,Spring Cypress Rd @ Klein Church Rd,Traffic Control Signal,Active,2005/03/08 00:00:00+00,3,30.045562,-95.501707,5235« Spring Cypress Rd,
3091283.82712728,13952694.7817877,723,TCS-0729,Spring Cypress Rd @ Louetta Glen Rd,Traffic Control Signal,Active,1998/09/01 00:00:00+00,3,30.067358,-95.44998,2319« Spring Cypress Rd,
3030354.01394777,13924884.2114247,724,TCS-0730,Spring Cypress Rd @ Louetta Rd,Traffic Control Signal,Active,2009/11/17 00:00:00+00,3,29.995864,-95.645041,14526« Louetta Rd,
3085063.35039502,13950786.5667721,725,TCS-0731,Spring Cypress Rd @ Normandy Forest Dr,Traffic Control Signal,Active,2009/02/05 00:00:00+00,3,30.062631,-95.469818,3307« Spring Cypress Rd,
3053539.98660462,13935279.5390592,726,TCS-0732,Spring Cypress Rd @ Old Louetta Rd & Memorial Falls Dr,Traffic Control Signal,Active,2005/10/21 00:00:00+00,3,30.022588,-95.570863,9750« Spring Cypress Rd,
3101036.19640203,13957417.6184706,727,TCS-0733,Spring Cypress Rd @ Preston Ave,Traffic Control Signal,Active,1979/09/06 00:00:00+00,3,30.079521,-95.418707,26502 Preston Avenue,
3017222.86895028,13916355.3757921,728,TCS-0734,Spring Cypress Rd @ Skinner Rd,Traffic Control Signal,Active,2008/08/25 00:00:00+00,3,29.97345,-95.68727,13680« Skinner Road,
3070308.37990503,13945722.2406147,729,TCS-0735,Spring Cypress Rd @ T C Jester Blvd,Traffic Control Signal,Active,2010/02/06 00:00:00+00,3,30.049928,-95.516917,19510« T C Jester Boulevard,
3039059.31445053,13931206.026865,730,TCS-0736,Spring Cypress Rd @ Village Creek Trail,Traffic Control Signal,Active,2009/11/19 00:00:00+00,3,30.012551,-95.616974,12430« Spring Cypress Rd,
3050832.45133728,13932400.2603689,731,TCS-0737,Spring Cypress Rd @ Windwood Presbyterian Church Drwy,Traffic Control Signal,Active,2011/04/08 00:00:00+00,3,30.014892,-95.579681,10501« Spring Cypress Rd,
3082946.49734528,13958111.8946411,732,TCS-0738,Spring Stuebner Rd @ Falvel Dr,Traffic Control Signal,Active,1999/03/02 00:00:00+00,3,30.08294,-95.475809,3902« Spring Stuebner Rd,
3073072.55416669,13958170.3243143,733,TCS-0739,Spring Stuebner Rd @ Gosling Rd,Traffic Control Signal,Active,2002/06/06 00:00:00+00,3,30.083915,-95.507009,5633« Spring Stuebner Rd,
3068165.87959686,13958513.0529595,734,TCS-0740,Spring Stuebner Rd @ Grand Parkway Marketplace,Traffic Control Signal,Active,2017/03/09 00:00:00+00,3,30.085259,-95.522484,6607« Spring Stuebner Road,
3090877.04841328,13958338.334805,735,TCS-0741,Spring Stuebner Rd @ Holzwarth Rd,Traffic Control Signal,Active,2014/11/20 00:00:00+00,3,30.082903,-95.450724,2217« Spring Stuebner Road,
3070244.73830003,13958341.3617018,736,TCS-0742,Spring Stuebner Rd @ Northcrest Dr,Traffic Control Signal,Active,2010/03/11 00:00:00+00,3,30.084617,-95.51593,21920« Northcrest Drive,
3076314.13593811,13958130.8732777,737,TCS-0743,Spring Stuebner Rd @ Rhodes Rd,Traffic Control Signal,Active,2014/05/12 00:00:00+00,3,30.08354,-95.496768,5055« Spring Stuebner Rd,
3084152.13568203,13958035.8295045,738,TCS-0744,Spring Stuebner Rd @ Roseville Dr,Traffic Control Signal,Active,2015/01/07 00:00:00+00,3,30.082631,-95.472006,3599« Spring Stuebner Rd,
3077504.94851711,13958242.2516638,739,TCS-0745,Spring Stuebner Rd @ Rothwood Rd,Traffic Control Signal,Active,1999/07/01 00:00:00+00,3,30.083748,-95.492994,4801« Spring Stuebner Road,
3092785.80837528,13958418.1601047,740,TCS-0746,Spring Stuebner Rd @ Spring Plaza Dr,Traffic Control Signal,Active,2016/10/04 00:00:00+00,3,30.082963,-95.444684,2003« Spring Stuebner Rd,
3094188.52308953,13966438.8556774,741,TCS-0747,Springwoods Village Pkwy @ Energy Dr,Traffic Control Signal,Active,2014/05/14 00:00:00+00,3,30.10489,-95.439479,23403« Springwoods Village Pkwy,
3090757.12378436,13963351.7204475,742,TCS-0748A,Springwoods Village Pkwy @ Holzwarth Rd (Eastside),Traffic Control Signal,Active,2014/05/21 00:00:00+00,3,30.096692,-95.450622,Same as below,
3090368.79516469,13963158.0118454,743,TCS-0748B,Springwoods Village Pkwy @ Holzwarth Rd (Westside),Traffic Control Signal,Active,2014/05/22 00:00:00+00,3,30.096192,-95.451868,22520« Springwoods Village Parkway,
3093180.74492136,13964739.9483141,744,TCS-0749,Springwoods Village Pkwy @ Lake Plaza Dr,Traffic Control Signal,Active,2014/05/14 00:00:00+00,3,30.100305,-95.442828,23102« Springwoods Village Pkwy,
3092187.88765511,13964129.0578036,745,TCS-0750,Springwoods Village Pkwy @ Spring Pine Forest Dr,Traffic Control Signal,Active,2014/05/14 00:00:00+00,3,30.098709,-95.446025,22840« Springwoods Village Pkwy,
3064246.31230478,13941025.5761235,746,TCS-0751,Stuebner Airline Rd @ Creekfield Dr,Traffic Control Signal,Active,2002/11/07 00:00:00+00,3,30.037514,-95.536509,18207« Stuebner Airline Road,
3071380.88136895,13931446.6461344,747,TCS-0752,Stuebner Airline Rd @ Cypresswood Dr,Traffic Control Signal,Active,1979/08/14 00:00:00+00,3,30.010603,-95.514873,15998 Stuebner Airline Road,
3061050.51489061,13949913.9641866,748,TCS-0753,Stuebner Airline Rd @ Emerald Mist Pkwy,Traffic Control Signal,Active,2016/11/21 00:00:00+00,3,30.062204,-95.545775,19929« Stuebner Airline Road,
3075853.85569069,13924798.5324622,749,TCS-0754,Stuebner Airline Rd @ Fernglade Dr,Traffic Control Signal,Active,2017/06/19 00:00:00+00,3,29.991963,-95.501375,4489« Fernglade Drive,
3068442.78553911,13935152.4300614,750,TCS-0755,Stuebner Airline Rd @ Louetta Rd,Traffic Control Signal,Active,1976/12/14 00:00:00+00,3,30.021029,-95.523804,16755« Stuebner Airline Road,
3069997.84804578,13933635.6988429,751,TCS-0756,Stuebner Airline Rd @ Lyons School Rd & Wimbledon Estates Dr,Traffic Control Signal,Active,1998/07/06 00:00:00+00,3,30.016733,-95.519035,16407« Stuebner Airline Rd,
3074199.39049569,13927279.4622116,752,TCS-0757,Stuebner Airline Rd @ Mittlestedt Rd & Brightwood Dr,Traffic Control Signal,Active,1991/04/02 00:00:00+00,3,29.998918,-95.506365,14903« Stuebner Airline Road,
3067616.44500019,13935887.5398117,753,TCS-0758,Stuebner Airline Rd @ Oakwood Glen Blvd,Traffic Control Signal,Active,1989/02/22 00:00:00+00,3,30.023117,-95.526345,17030« Stuebner Airline Road,
3063528.50665377,13944046.6478373,754,TCS-0759,Stuebner Airline Rd @ Spring Cypress Rd,Traffic Control Signal,Active,1985/08/19 00:00:00+00,3,30.045876,-95.538494,18730« Stuebner Airline Road,
3073114.27980502,13928918.830652,755,TCS-0760,Stuebner Airline Rd @ Strack Rd,Traffic Control Signal,Active,1986/03/31 00:00:00+00,3,30.003513,-95.509637,4501« Strack Road,
3069105.21728511,13951499.3566851,756,TCS-0762,T C Jester Blvd @ Alvin A Klein Dr,Traffic Control Signal,Active,2016/03/28 00:00:00+00,3,30.065905,-95.520175,20902« T C Jester Boulevard,
3079555.52742119,13931166.2214984,757,TCS-0763,T C Jester Blvd @ Aspen Bend Dr,Traffic Control Signal,Active,2015/09/10 00:00:00+00,3,30.00916,-95.489083,15439« T C Jester Boulevard,
3082892.71923761,13926359.9975151,758,TCS-0764,T C Jester Blvd @ Bammel North Houston Rd,Traffic Control Signal,Active,2017/02/23 00:00:00+00,1,29.995674,-95.479001,15501« Bammel North Houston Road,
3072209.84001286,13942408.4066912,759,TCS-0765,T C Jester Blvd @ Center Court Dr,Traffic Control Signal,Active,2016/08/02 00:00:00+00,3,30.040664,-95.511222,18902« T C Jester Boulevard,
3080408.07394445,13929981.7399435,760,TCS-0766,T C Jester Blvd @ Chapel Bend Dr,Traffic Control Signal,Active,2015/09/09 00:00:00+00,3,30.005834,-95.486503,3323« Chapel Bend Drive,
3085137.16323952,13922695.1534669,761,TCS-0767,T C Jester Blvd @ Eddie Smith Rd,Traffic Control Signal,Active,2016/05/12 00:00:00+00,1,29.985415,-95.472263,13950« TC Jester Boulevard,
3091068.29704653,13908536.5748287,762,TCS-0768,T C Jester Blvd @ Gears Rd,Traffic Control Signal,Active,1995/09/01 00:00:00+00,1,29.946006,-95.454892,14535« T C Jester Boulevard,
3076443.04873803,13936521.2150535,763,TCS-0769,T C Jester Blvd @ Glenmere Lane,Traffic Control Signal,Active,2015/09/15 00:00:00+00,3,30.024135,-95.498406,17805« T C Jester Boulevard,
3078164.99542536,13932395.3420717,764,TCS-0770,T C Jester Blvd @ Kennonview Dr,Traffic Control Signal,Active,2015/09/11 00:00:00+00,3,30.012653,-95.493358,15837« T C Jester Boulevard,
3068754.69534837,13948963.5658249,765,TCS-0771,T C Jester Blvd @ Pinelakes Blvd,Traffic Control Signal,Active,2016/09/27 00:00:00+00,3,30.058964,-95.521521,20202« T C Jester Boulevard,
3091537.20063628,13910595.1225488,766,TCS-0772,T C Jester Blvd @ Ridge Hollow Dr,Traffic Control Signal,Active,2012/09/12 00:00:00+00,1,29.951625,-95.453215,11529« T C Jester Blvd,
3086146.19435795,13920987.2490743,767,TCS-0773,T C Jester Blvd @ Sablechase Dr,Traffic Control Signal,Active,2016/05/12 00:00:00+00,1,29.980637,-95.46924,3402« T C Jester Boulevard,
3088020.38581952,13919205.4796719,768,TCS-0774,T C Jester Blvd @ Silverglen North Dr,Traffic Control Signal,Active,2016/03/16 00:00:00+00,1,29.975584,-95.463493,2633« Silverglen North Drive,
3091223.61858627,13915418.2989261,769,TCS-0775,T C Jester Blvd @ Spears Rd,Traffic Control Signal,Active,1994/03/18 00:00:00+00,1,29.964908,-95.453743,2226« Spears Road,
3074424.18236895,13940372.6998046,770,TCS-0776,T C Jester Blvd @ Spring Creek Oaks Drive,Traffic Control Signal,Active,2016/10/11 00:00:00+00,3,30.034887,-95.504419,18323« T C Jester Boulevard,
3068574.85384452,13953295.8275016,771,TCS-0777,T C Jester Blvd @ Springbrook Hollow Lane,Traffic Control Signal,Active,2016/03/29 00:00:00+00,3,30.070886,-95.521682,21302« T C Jester Boulevard,
3091109.09978645,13909803.1907338,772,TCS-0778,T C Jester Blvd @ West Greens Rd,Traffic Control Signal,Active,2012/10/18 00:00:00+00,1,29.949484,-95.454642,1945« West Greens Road,
3074220.96164678,13940636.9502604,773,TCS-0779,T C Jester Blvd @ Winding Ridge Dr,Traffic Control Signal,Active,2016/08/24 00:00:00+00,3,30.03563,-95.505036,18400« T C Jester Boulevard,
3050758.24151194,13872635.7309481,774,TCS-0780,Tanner Rd @ Brittmoore Park Dr,Traffic Control Signal,Active,2007/02/08 00:00:00+00,3,29.850624,-95.585428,11902« Tanner Rd,
3048551.10681862,13872621.1781557,775,TCS-0781,Tanner Rd @ Ginger Ponds Dr,Traffic Control Signal,Active,2006/05/17 00:00:00+00,3,29.850761,-95.592389,12139« Tanner Road,
3029595.60470344,13904540.1185828,776,TCS-0782,Telge Rd @ Arnold Junior High School Entrance,Traffic Control Signal,Active,1994/04/11 00:00:00+00,3,29.940004,-95.649277,11519« Telge Road,
3028354.35521744,13917071.1781663,777,TCS-0783,Telge Rd @ Coles Crossing Dr North,Traffic Control Signal,Active,2014/04/09 00:00:00+00,3,29.974546,-95.652062,13623« Telge Road,
3029230.94729628,13911140.3868783,778,TCS-0784,Telge Rd @ Cricket Hollow Dr,Traffic Control Signal,Active,2004/04/05 00:00:00+00,3,29.958175,-95.649831,12602« Telge Road,
3028161.99766253,13917904.250319,779,TCS-0785,Telge Rd @ Huffmeister Rd,Traffic Control Signal,Active,2006/05/25 00:00:00+00,3,29.976851,-95.652594,13939« Telge Rd,
3027758.48961128,13919685.5525307,780,TCS-0786,Telge Rd @ Huffmeister Rd & Tin Hall Rd,Traffic Control Signal,Active,2008/01/10 00:00:00+00,3,29.981779,-95.653707,14155« Telge Rd,
3029056.47159536,13913382.2626439,781,TCS-0787,Telge Rd @ Jarvis Rd,Traffic Control Signal,Active,1996/09/17 00:00:00+00,3,29.964351,-95.650179,14925« Jarvis Road,
3027803.58794628,13923067.0047573,782,TCS-0788,Telge Rd @ Spring Cypress Rd (East),Traffic Control Signal,Active,2005/11/22 00:00:00+00,3,29.99107,-95.653259,14450« Telge Rd,
3027466.82352795,13921123.35018,783,TCS-0789,Telge Rd @ Spring Cypress Rd (West),Traffic Control Signal,Active,2005/11/22 00:00:00+00,3,29.985754,-95.654498,14940« Spring Cypress Rd,
3030194.64123502,13896310.5904224,784,TCS-0790,Telge Rd @ Tuckerton Rd,Traffic Control Signal,Active,2008/04/28 00:00:00+00,3,29.917336,-95.648131,16010« Tuckerton Road,
3029836.70330261,13892853.6747641,785,TCS-0791,Telge Rd @ West Rd,Traffic Control Signal,Active,1999/05/03 00:00:00+00,3,29.907862,-95.649573,8703« Telge Road,
3198565.00954612,13764302.5168407,786,TCS-0792,Texas Ave @ Blossom St,Traffic Control Signal,Active,2004/11/22 00:00:00+00,2,29.54019,-95.130716,17200 North Texas Avenue,
3198984.37747377,13763820.1552726,787,TCS-0793,Texas Ave @ Medical Center Blvd,Traffic Control Signal,Active,1995/06/04 00:00:00+00,2,29.538826,-95.129448,17240« Texas Avenue,
3202025.70636486,13827736.3374794,788,TCS-0794,Tidal Rd @ Lubrizol Plant Entrance,Traffic Control Signal,Active,1997/01/30 00:00:00+00,2,29.714228,-95.113209,595 Tidal Road,
3171492.08698602,13876811.5913628,789,TCS-0795,Tidwell Rd @ Deep Valley Dr,Traffic Control Signal,Active,2017/12/12 00:00:00+00,1,29.851869,-95.204334,8700« Deep Valley Drive,
3173217.9050567,13877109.6147169,790,TCS-0796,Tidwell Rd @ Van Hut Ln,Traffic Control Signal,Active,2018/02/14 00:00:00+00,1,29.852534,-95.198862,8909« Van Hut Lane,
3173324.83725753,13928371.7231504,791,TCS-0797,Timber Forest Dr @ Flax Bourton St,Traffic Control Signal,Active,2014/08/21 00:00:00+00,3,29.993414,-95.193262,18655« Timber Forest Dr,
3121610.82487211,13943907.182565,792,TCS-0798,Treaschwig Rd @ Banquo Dr,Traffic Control Signal,Active,2017/07/06 00:00:00+00,3,30.040641,-95.355019,5012« Treaschwig Rd,
3119242.36930719,13942308.1828103,793,TCS-0799,Treaschwig Rd @ Birnam Wood Blvd,Traffic Control Signal,Active,1988/11/28 00:00:00+00,3,30.036449,-95.362658,4415 Treaschwig Road,
3007357.62096427,13898608.2341211,794,TCS-0801,Tuckerton Rd @ Cypress Creek Bend Dr,Traffic Control Signal,Active,2017/03/30 00:00:00+00,3,29.925432,-95.719988,20420 1/2 Tuckerton Rd,
3034534.85040236,13896377.7904193,795,TCS-0802,Tuckerton Rd @ Point Park Dr,Traffic Control Signal,Active,2017/07/08 00:00:00+00,3,29.917178,-95.63443,15503« Tuckerton Road,
3020879.34556119,13896381.5876558,796,TCS-0803,Tuckerton Rd @ Red Rugosa Dr,Traffic Control Signal,Active,2016/06/28 00:00:00+00,3,29.918262,-95.677518,17150« Tuckerton Road,
3010186.10972986,13898295.5172268,797,TCS-0804,Tuckerton Rd @ Sawmill Creek Dr,Traffic Control Signal,Active,2017/03/30 00:00:00+00,3,29.924354,-95.71109,19460 1/2 Tuckerton Rd,
3016830.81002311,13897174.8042452,798,TCS-0805,Tuckerton Rd @ Towne Lake Pkwy,Traffic Control Signal,Active,2014/07/08 00:00:00+00,3,29.920758,-95.690222,9755« Towne Lake Parkway,
3210589.5271637,13813621.9149209,799,TCS-0806,Underwood Rd @ North H St & Aaron St,Traffic Control Signal,Active,2013/01/11 00:00:00+00,2,29.674649,-95.087732,2201« Underwood Rd,
3210327.07460462,13817372.9628649,800,TCS-0807,Underwood Rd @ North P St,Traffic Control Signal,Active,2000/01/24 00:00:00+00,2,29.684983,-95.088163,2912 Underwood Road,
3211171.78092045,13806896.3607867,801,TCS-0808,Underwood Rd @ Rustic Gate Rd,Traffic Control Signal,Active,2004/09/08 00:00:00+00,2,29.65611,-95.086608,3703« Underwood Road,
3178527.19594727,13871300.390771,802,TCS-0809,Uvalde St @ New Forest Town Center,Traffic Control Signal,Design,,2,29.836092,-95.18272,,
3178918.9487727,13862217.6487659,803,TCS-0810,Uvalde St @ Cravens,Traffic Control Signal,Active,1978/06/08 00:00:00+00,2,29.811093,-95.18242,5803 Uvalde Street,
3178819.5611762,13857370.320206,804,TCS-0811,Uvalde St @ Freeport St,Traffic Control Signal,Active,1979/02/07 00:00:00+00,2,29.797779,-95.183232,202« Uvalde Street,
3177730.4767402,13854169.4401249,805,TCS-0812,Uvalde St @ Holly Park Dr,Traffic Control Signal,Active,1977/01/13 00:00:00+00,2,29.789079,-95.186993,13401 Holly Park Drive,
3178786.7203626,13865266.2706214,806,TCS-0813,Uvalde St @ New Forest Pkwy,Traffic Control Signal,Active,2004/01/29 00:00:00+00,2,29.819484,-95.182523,6601« Uvalde Street,
3179041.70836969,13859400.8512499,807,TCS-0814,Uvalde St @ North Thorne Tree Dr,Traffic Control Signal,Active,1983/11/02 00:00:00+00,2,29.80334,-95.182323,74 Uvalde Street,
3178997.69664669,13860427.9722272,808,TCS-0815,Uvalde St @ Wallisville Rd,Traffic Control Signal,Active,1978/01/05 00:00:00+00,2,29.806167,-95.182356,14761« Uvalde Street,
3177674.21832253,13855174.3282069,809,TCS-0816,Uvalde St @ Woodforest Blvd,Traffic Control Signal,Active,2006/12/14 00:00:00+00,2,29.791846,-95.187067,403« Uvalde Street,
3083601.60955212,13913845.3860614,810,TCS-0817,Veterans Memorial Dr @ Antoine Dr,Traffic Control Signal,Active,1986/07/30 00:00:00+00,1,29.961218,-95.477953,12102« Veterans Memorial Dr,
3079031.07702653,13920268.0743315,811,TCS-0818,Veterans Memorial Dr @ Bammel North Houston Rd,Traffic Control Signal,Active,1976/12/09 00:00:00+00,1,29.979249,-95.491772,13150 Veterans Memorial Drive,
3098130.19204344,13893536.6684768,812,TCS-0819,Veterans Memorial Dr @ Blue Bell Rd,Traffic Control Signal,Active,1982/05/26 00:00:00+00,2,29.904187,-95.434048,9700 Veterans Memorial Drive,
3093845.42567861,13899467.1083876,813,TCS-0820,Veterans Memorial Dr @ Fallbrook Dr,Traffic Control Signal,Active,1999/09/14 00:00:00+00,2,29.920846,-95.446997,10190« Veterans Memorial Drive,
3077975.31043728,13921707.3503243,814,TCS-0821,Veterans Memorial Dr @ Fountainhead Dr,Traffic Control Signal,Active,1981/03/03 00:00:00+00,1,29.983292,-95.494969,13600 Veterans Memorial Drive,
